Id,Action
1,0.18130196035622573
2,0.8919875290956959
3,0.7865308823721742
4,0.7422693435492502
5,0.9131622637864175
6,0.8987583465259564
7,0.8042073667292114
8,0.9318353186956994
9,0.41213297411323063
10,0.6969187459553661
11,0.4968909648172507
12,0.6047548379463884
13,0.5636864300485849
14,0.44038474662273286
15,0.7676765429798146
16,0.7889127990962882
17,0.4708499446017351
18,0.6107015363123056
19,0.8083404669960734
20,0.7294934664864605
21,0.7756049868005698
22,0.7022913000021912
23,0.4859661435876089
24,0.590532226508943
25,0.6659153725655994
26,0.7465620379786174
27,0.7297195648925222
28,0.2756359399713638
29,0.8039576774956613
30,0.648476988222629
31,0.7478385471681462
32,0.7587155719873208
33,0.763771722748651
34,0.7235730798999236
35,0.7398062918741798
36,0.8507735971523631
37,0.7871966603959294
38,0.7850756088875706
39,0.5612607136321566
40,0.5845987373467234
41,0.5028103068632702
42,0.7945133228222581
43,0.7617498264870951
44,0.8153515103253611
45,0.6672188714556861
46,0.5759953970220734
47,0.8667293948584003
48,0.6717338779351718
49,0.8724631933405173
50,0.8220833638581859
51,0.7747885227688381
52,0.7673123700313919
53,0.7651684042746484
54,0.8372400858880656
55,0.5444000834763889
56,0.46221602379230814
57,0.7800920626740327
58,0.8961775545654835
59,0.7483343021658224
60,0.7353604149086685
61,0.7736255548370095
62,0.6211634272433991
63,0.7062796582673236
64,0.7994300305761931
65,0.8655987120342115
66,0.8316557460724439
67,0.5372525246372399
68,0.842811128222982
69,0.5441900804164839
70,0.4034403448834946
71,0.6148187715645319
72,0.8135287135153434
73,0.7872078312486963
74,0.8175544529159455
75,0.8747085333605785
76,0.8466026233059452
77,0.8152580751342131
78,0.36094466213059484
79,0.4053517313000521
80,0.7301555762305342
81,0.8177336565783375
82,0.7214585042826512
83,0.8268393794824052
84,0.8862126588957173
85,0.6474134602333109
86,0.4631921727167668
87,0.7204857872606247
88,0.7444307692289616
89,0.8390340492914333
90,0.6890137432052261
91,0.775615328900379
92,0.6734527443806384
93,0.8802156479724883
94,0.45070937916550424
95,0.8100720697635181
96,0.4711192475354757
