Id,Action
1,0.38672216089815914
2,0.999942857142857
3,0.9798104059327757
4,0.9916057749264753
5,0.975958317123791
6,0.9792631494369904
7,0.9554957725612081
8,0.9802366671280449
9,0.8568914928537917
10,0.9762042835766047
11,0.9691400670903223
12,0.9643452455573481
13,0.9024836662511453
14,0.8944556264818269
15,0.9349133161217168
16,0.979834217809295
17,0.938258646206517
18,0.9515785117336591
19,0.9861779254523928
20,0.9659978476113523
21,0.9806378566848382
22,0.9689368874072034
23,0.9839858032616015
24,0.9675752348692008
25,0.9948545323724869
26,0.9458432143506686
27,0.944457275844095
28,0.7123622461225683
29,0.9726952811982772
30,0.9662900881597364
31,0.9971301579878374
32,0.9711220352288964
33,0.963135900026277
34,0.9759091976328904
35,0.9921818691629867
36,0.9816202697312025
37,0.9253687739832979
38,0.9556961306927865
39,0.8878510089544864
40,0.9133188736054694
41,0.9703666918800519
42,0.9279101349686021
43,0.9666606246615331
44,0.9922424238218435
45,0.9850088786636668
46,0.9960781068971769
47,0.967172439676317
48,0.9969212671272256
49,0.9741779015238955
50,0.9552609055003541
51,0.9806824554093299
52,0.9981761470924385
53,0.9684094460359031
54,0.982617497991756
55,0.9885164704079017
56,0.9670233318039776
57,0.9501646846675952
58,0.9665244599192787
59,0.9876310297523192
60,0.9505531276639808
61,0.989726235674008
62,0.9405179122783814
63,0.9746065873727894
64,0.9933849432164684
65,0.9753551774337569
66,0.964490728990233
67,0.9668857249451183
68,0.9931547964716886
69,0.9263414688493423
70,0.8443611264452622
71,0.8867673629144659
72,0.9851689936756646
73,0.9878860267371478
74,0.982635325300828
75,0.9708206493585944
76,0.9597851824876947
77,0.9374384600011268
78,0.5808834047234447
79,0.6475280844423031
80,0.9581010839201721
81,0.9644145107604404
82,0.9907902392219768
83,0.8904010894481632
84,0.9697116790059134
85,0.9934334034819091
86,0.9901881344957797
87,0.9786022003826289
88,0.9839524500169844
89,0.9729298379710144
90,0.9100062720799184
91,0.9622510393676361
92,0.9261184261070021
93,0.9841427224272186
94,0.955801807887258
95,0.9777118537946489
96,0.9528569863700033
97,0.9128842338549046
98,0.8936807522403386
99,0.9839971153502945
100,0.9197057592234958
101,0.927141308140667
102,0.8300752854798648
103,0.9662143211431101
104,0.964245302001983
105,0.6602655508727518
106,0.9636804464207687
107,0.9786410594830445
108,0.9955438652739339
109,0.9824085096563138
110,0.9860305593770268
111,0.9074943142981325
112,0.9773901941487269
113,0.957279750387855
114,0.9395382654830859
115,0.9238030226732009
116,0.9924338289970722
117,0.9832511769396562
118,0.9788092834606393
119,0.9658879928441138
120,0.9553348983900347
121,0.9379600358685842
122,0.9659709146969886
123,0.9403924069572502
124,0.9410200156430961
125,0.9580462367145418
126,0.9760708640992861
127,0.9527167803701051
128,0.8982980694509548
129,0.8570267045586598
130,0.9619677964847932
131,0.996269816834422
132,0.9752432930093136
133,0.9747995364588401
134,0.9665234400998619
135,0.972102400045808
136,0.9582248324708141
137,0.9909980106551799
138,0.965353326635005
139,0.8998341753993333
140,0.9923645416633615
141,0.9592892158994166
142,0.8515053075938668
143,0.984688237351262
144,0.9562695919397622
145,0.9964941262784212
146,0.9738712496674786
147,0.9493297268216739
148,0.9628430153745375
149,0.9880392185078588
150,0.9899321793147667
151,0.9796162442378968
152,0.9308359456136388
153,0.9898453818138883
154,0.9525534556975057
155,0.9699031879800212
156,0.917340338368225
157,0.9143752411198857
158,0.9740314832158953
159,0.9036193331599294
160,0.9753852373430876
161,0.7793512828186944
162,0.9202185286126174
163,0.9327290894608743
164,0.9804500143516447
165,0.98631700896857
166,0.9663884030068066
167,0.9659079667276933
168,0.9962834546681224
169,0.9755738474412506
170,0.9781902548629337
171,0.9595099114849056
172,0.9014684445340913
173,0.9905685373119436
174,0.9413252109261806
175,0.9553378095553408
176,0.969816128430115
177,0.9742188898391698
178,0.961855037763742
179,0.9848076373458119
180,0.9493297268216739
181,0.845902410040679
182,0.9619677964847932
183,0.9469729345324046
184,0.8595362031472756
185,0.9415152814943586
186,0.8603905939974208
187,0.9688442400554325
188,0.982056279690536
189,0.6727991173364681
190,0.973729002380582
191,0.994727381893247
192,0.9370260205894919
193,0.9865986016324266
194,0.9599615910670325
195,0.9413254405280467
196,0.9822271642412839
197,0.973929541746346
198,0.996618722349775
199,0.9838833758697481
200,0.6638092206473852
201,0.9073453408828897
202,0.8999774117387087
203,0.971179188751775
204,0.9511027416736815
205,0.941304277990147
206,0.9618891284537309
207,0.9990132941461813
208,0.9706294158468044
209,0.8236005698999798
210,0.8089557737149532
211,0.9336883476651348
212,0.9863239509679226
213,0.9501871736449806
214,0.9657344991531294
215,0.9973868844211804
216,0.8284722192785304
217,0.949013309663142
218,0.9583959531217164
219,0.9703821671121428
220,0.9275426237073184
221,0.8307007867799765
222,0.9709918196983969
223,0.9574809352590875
224,0.923289261833698
225,0.9517778154207485
226,0.7041822849284279
227,0.914515284190902
228,0.9979313220008831
229,0.983253944490705
230,0.9789639340549391
231,0.9061622675821283
232,0.8018515881197251
233,0.9633360078166399
234,0.6569194665827592
235,0.9666956427978871
236,0.9646529591214272
237,0.9988539341665199
238,0.982489983400017
239,0.9303563943778713
240,0.9897316341173582
241,0.9807329992087036
242,0.8986228717094552
243,0.5352935175597302
244,0.9946901967517641
245,0.9793488528420067
246,0.9715880516536612
247,0.9882825940879845
248,0.9797207606662411
249,0.9630071238053952
250,0.9874299883729443
251,0.9385307109981872
252,0.7994213386672008
253,0.9467138199294135
254,0.9598064983345437
255,0.9610130419816321
256,0.9472599787270454
257,0.9820778466471896
258,0.8851147313542047
259,0.9815252155233684
260,0.9855549667708252
261,0.9852589333769254
262,0.9534704590810781
263,0.9635781494369902
264,0.9880561177913878
265,0.9951261197293974
266,0.9706294158468044
267,0.9968719495476894
268,0.9276360773251389
269,0.9630071238053952
270,0.9753155842895062
271,0.9737047049440395
272,0.9152167026378035
273,0.9697771018838787
274,0.8430175154121067
275,0.9772555867023881
276,0.9503432412418548
277,0.9315047408429025
278,0.9530295603342142
279,0.9879512801245106
280,0.9979568408737524
281,0.9864137208345896
282,0.987655512773941
283,0.91266088363028
284,0.9979364210805891
285,0.9778639293443651
286,0.9671936169186651
287,0.9675254736133083
288,0.9553225205071691
289,0.9887757215300619
290,0.9951261197293974
291,0.8647889044106944
292,0.901076279051641
293,0.9772447115477222
294,0.9446161068359197
295,0.9886507702804193
296,0.40614811873907264
297,0.6669605886807342
298,0.9443775886244808
299,0.5539100632842644
300,0.972504023207184
301,0.7149292979001693
302,0.9849152884517867
303,0.9664309446961962
304,0.9693074602253905
305,0.9858575708742917
306,0.985611142587469
307,0.9934334034819091
308,0.9622389531716711
309,0.9770953066138048
310,0.9426525088952066
311,0.9706171268562298
312,0.9161629693623041
313,1
314,0.9935792194267132
315,0.9844078113934706
316,0.9757506197532384
317,0.8575766632683405
318,0.9708246582152104
319,0.9992859343214181
320,0.9648647006301219
321,0.9501567024739471
322,0.42812095902264796
323,0.9849294495605772
324,0.9698278188861457
325,0.9636573974410725
326,0.8783225038021019
327,0.9206796206477839
328,0.9748520024834628
329,0.9536340469753692
330,0.9989783474010393
331,0.9866463909173665
332,0.9825354702140284
333,0.9874443079911476
334,0.9700284115020497
335,0.9913559791386863
336,0.9902668224131577
337,0.9709931124312599
338,0.9362528981680932
339,0.9689515493187063
340,0.9393240192302035
341,0.9661522236144467
342,0.997430192557763
343,0.8756674392657728
344,0.9887223933489834
345,0.961936894016438
346,0.9649541355387679
347,0.9730853492732868
348,0.9509815342511496
349,0.967889633756519
350,0.8788241923890153
351,0.9352035383854249
352,0.9718449670185
353,0.9910838337793002
354,0.648129118591612
355,0.9862740291538928
356,0.922376522444223
357,0.8004101812506876
358,0.9607248609292026
359,0.9838463925779325
360,0.8351127921914935
361,0.9094277952795277
362,0.9728268535953492
363,0.9909746057673756
364,0.9165163679659326
365,0.9526244106222425
366,0.980683017262199
367,0.9557214015763352
368,0.9865228927217199
369,0.948019244699416
370,0.9557010129475423
371,0.9838209769959089
372,0.9790868417703154
373,0.9505707183707287
374,0.558049170846367
375,0.9331814814916711
376,0.9738447294561787
377,0.6614279480872852
378,0.9784897902306604
379,0.9861187219521083
380,0.7959934501774387
381,0.8951772909428435
382,0.9969212671272256
383,0.9802514598539361
384,0.944295392998591
385,0.9412831893111627
386,0.9830856498440932
387,0.9206184241482684
388,0.962840388466105
389,0.9974012707267224
390,0.9760936715380295
391,0.9726245521140392
392,0.9512215892938876
393,0.9493182463414729
394,0.9626932516630621
395,0.800259029537299
396,0.9864210434822294
397,0.9964941262784212
398,0.9558136329438287
399,0.9806693266346477
400,0.9846213737218167
401,0.9431797388593178
402,0.9475184110494707
403,0.9294748227777406
404,0.9876381348708761
405,0.9685822372117694
406,0.9443542458794646
407,0.9647319082167874
408,0.9857602481502775
409,0.9838209769959089
410,0.9903694782311216
411,0.9698633555000579
412,0.862239699329657
413,0.9472125352632751
414,0.9387082526041743
415,0.9891323395064379
416,0.9660718090115599
417,0.9227191534808076
418,0.9669855706180359
419,0.8874813041456592
420,0.9316991991009606
421,0.9577971948378651
422,0.9705863366742029
423,0.935780549442116
424,0.825176563737712
425,0.9840281514365186
426,0.9995506145041748
427,0.9725401602167036
428,0.9990963452737409
429,0.9324702111689183
430,0.9898428223926292
431,0.9906577815786137
432,0.9311368720828939
433,0.9662143211431101
434,0.9836987229903744
435,0.9448101361340946
436,0.9817328562869212
437,0.9948691567321264
438,0.8671911712711519
439,0.9531930102723173
440,0.5808834047234447
441,0.9497167670355539
442,0.9384333298553146
443,0.9594143895285735
444,0.9866463909173665
445,0.8520144209288119
446,0.9978414175347167
447,0.9169525488716814
448,0.9875610607286416
449,0.9952474376268793
450,0.9930401440671777
451,0.45206443294348625
452,0.9869422785500469
453,0.9572758275265197
454,0.9001188273228543
455,0.9731126940514678
456,0.9798495419992549
457,0.956740623805388
458,0.9190427449232776
459,0.937034604171837
460,0.7716572236108913
461,0.7371537601780535
462,0.9440722246179555
463,0.984891918917041
464,0.9876310297523192
465,0.9991436152534837
466,0.9998604118993135
467,0.43322664782176706
468,0.920533795151524
469,0.9927316993020555
470,0.9680257517894628
471,0.9550931862695017
472,0.9269578941082023
473,0.99561497333478155
474,0.9636347286462523
475,0.9959193275153229
476,0.9816507558440893
477,0.9795533674885532
