Id,Action
1,0.9218868589432838
2,0.9359490678174778
3,0.9343040860290461
4,0.9479363249114443
5,0.9565756475066408
6,0.9471834095435561
7,0.9390731451831497
8,0.9439027622704927
9,0.9556575619090488
10,0.9347977033317023
11,0.9276763962108021
12,0.9324551230195165
13,0.955840441633443
14,0.9341810508705074
15,0.9477467056429338
16,0.9510255404276469
17,0.9474988828420511
18,0.9235056566732994
19,0.9380550834238935
20,0.9471936247974627
21,0.9471407874230285
22,0.9320838711663384
23,0.9447388476011249
24,0.9253732212876823
25,0.9532605249913512
26,0.9445689534176136
27,0.9429828433683276
28,0.925983539401552
29,0.9391841305178728
30,0.9496324208919067
31,0.9304435790923538
32,0.9333734400205607
33,0.9431303395393728
34,0.9392468415178992
35,0.9321017344312998
36,0.9221736095469627
37,0.9488476164777392
38,0.9625413001552794
39,0.9426409761049771
40,0.9493338057760448
41,0.9484729211876145
42,0.9343527852265139
43,0.9434397623400034
44,0.9338072262591405
45,0.9362204489555288
46,0.9462830254081995
47,0.9363726518368904
48,0.93146858717607
49,0.9528299335766708
50,0.9384131364794979
51,0.9495961812566317
52,0.9382540369498926
53,0.9371011404618205
54,0.944662605635951
55,0.9446510096619526
56,0.9266576819257014
57,0.9291606100646096
58,0.9425461079886632
59,0.9456749341889917
60,0.9332245646357793
61,0.9410690026864907
62,0.9410214232570292
63,0.9355344640965659
64,0.9509633399193557
65,0.9407633201869241
66,0.9503023617312566
67,0.9410446045685674
68,0.937509434879971
69,0.9279031813933613
70,0.9287004828082299
71,0.9431997926431908
72,0.9512052920484736
73,0.9418729649808474
74,0.9290491171704919
75,0.9359380981478493
76,0.9552141419589015
77,0.9366937504949678
78,0.942695248101509
79,0.9452289031928937
80,0.9458696051310408
81,0.9458612590831714
82,0.9344429084299621
83,0.928087735622686
84,0.9490254615063487
85,0.9508431226834929
86,0.9201887660065797
87,0.9457567429377508
88,0.9445446765975402
89,0.9411434144581395
90,0.9369947039252287
91,0.9340880861596473
92,0.957594202384826
93,0.9500905482036142
94,0.9265629575020108
95,0.9420968451812863
96,0.9420681083916744
97,0.9287967857991906
98,0.9583129573071077
99,0.948474527227587
100,0.932455144083329
101,0.9373239264719643
102,0.9416997117704448
103,0.927396884507923
104,0.9524189482531745
105,0.9351406919259844
106,0.9585126553186851
107,0.9380216894630135
108,0.9304069927964012
109,0.9434711051340899
110,0.9361022919358185
111,0.93043088215038094
112,0.939098400898607
113,0.9341479576411358
114,0.9422357170621073
115,0.9369734536975555
116,0.9299264923256884
117,0.9311968936680509
118,0.9394494236752727
119,0.956797764403062
120,0.9329469552417846
121,0.9299157001669432
122,0.9405413228776606
123,0.947824125840504
124,0.9412938339240412
125,0.9366664608558188
126,0.92893148638795775
127,0.9573647629249477
128,0.9380804142450537
129,0.9402653293219235
130,0.9491063647248088
131,0.945548046368495
132,0.9390351432876679
133,0.9257174943342881
134,0.9408177870762189
135,0.9326096616281689
136,0.9290760691855035
137,0.9310095264532618
138,0.9354709238674572
139,0.9435043440001635
140,0.9383737411425437
141,0.9324436117793107
142,0.9434613483742108
143,0.938013268045494
144,0.9430135380334512
145,0.9519056206350878
146,0.9509956185781956
147,0.9428602678961191
148,0.9345050863821055
149,0.9470123331699261
150,0.9341184935676534
151,0.9565448388455801
152,0.9390849905484941
153,0.9353605117618654
154,0.9279995916758613
155,0.9349464225764413
156,0.9324044364115954
157,0.9498040347163929
158,0.9476970927716672
159,0.9426053117922075
160,0.9510233819990999
161,0.9557405352204691
162,0.944471542160425
163,0.9484663233074928
164,0.9367989097951954
165,0.9450324354879729
166,0.9436505971348086
167,0.925072578652856
168,0.9209166485804422
169,0.9316671811832353
170,0.9325216241645039
171,0.9557125704507676
172,0.9521969047327727
173,0.9302588548570632
174,0.9403091528695056
175,0.9404991735775043
176,0.952270007827515
177,0.9305475924391673
178,0.9567259194360905
179,0.9405101151132267
180,0.9428602678961191
181,0.943167204445295
182,0.9491063647248088
183,0.9447487867940622
184,0.9496374901921346
185,0.9488999827086056
186,0.9300899939753898
187,0.9415754747278688
188,0.9380865871955215
189,0.937418779270087
190,0.9516826323393751
191,0.9223036543347019
192,0.9413119994093382
193,0.9423222730816654
194,0.9389385786229495
195,0.9407995864714931
196,0.9499743474308588
197,0.9360981843964316
198,0.930357760403235
199,0.9502076981022939
200,0.9246870349656076
201,0.94379433017064
202,0.9472061552226552
203,0.9400328545053549
204,0.9250173209158395
205,0.9437226409582921
206,0.9403899862897473
207,0.9338804130154563
208,0.9268371701972415
209,0.9243030604767769
210,0.9466759134839462
211,0.9430593610554503
212,0.9548348945303495
213,0.9505471108817468
214,0.934639588544308
215,0.9419112700625327
216,0.9425719335280465
217,0.9370740323671778
218,0.9342782133638342
219,0.9476613123306168
220,0.9317274232542777
221,0.9480728117263305
222,0.9584621965686303
223,0.931681423941236
224,0.952986905475971
225,0.9331417142418424
226,0.9290852211424105
227,0.9398435584174388
228,0.9284706900476164
229,0.9419616483462591
230,0.9402432354049354
231,0.9291747061086589
232,0.9294061309874273
233,0.9482056593448529
234,0.9451321988622745
235,0.9279521784838087
236,0.9408448878346365
237,0.9322062477113086
238,0.9349112886136359
239,0.9292277161608098
240,0.9303958124767577
241,0.9445007341114114
242,0.9198231072155846
243,0.9538861973795775
244,0.925105399118439
245,0.9491419646083559
246,0.9475472109111703
247,0.9366556463078298
248,0.9497961798198543
249,0.93364083175512
250,0.9326196046157346
251,0.9593030814023269
252,0.9387178078994441
253,0.9480859546980309
254,0.9495795453117534
255,0.9445710697489039
256,0.943884712551685
257,0.9434320208581904
258,0.9427294367403021
259,0.9364172242279629
260,0.9381004790460142
261,0.9512355102856078
262,0.9418447264277866
263,0.9463741477822724
264,0.9455167567127123
265,0.9308071007736359
266,0.9268371701972415
267,0.9290427153205482
268,0.9447915493379192
269,0.93364083175512
270,0.9259543615422068
271,0.9308106155353465
272,0.9360706289461356
273,0.9220976412643366
274,0.9571534861639054
275,0.9473152543679432
276,0.9353744097379724
277,0.94927795082629
278,0.9435247029591011
279,0.944293614453527
280,0.9272775775844021
281,0.9545736076598168
282,0.9318069847151141
283,0.9321127873092145
284,0.9285041320405509
285,0.935940994892923
286,0.9521125317442147
287,0.9579009081939794
288,0.9408436703917299
289,0.9431567657135324
290,0.9308071007736359
291,0.9330502208075496
292,0.9373691492901408
293,0.9501691219144001
294,0.9466148753550983
295,0.9403630537650228
296,0.928066006171483
297,0.9547911658195557
298,0.9287411247736924
299,0.9299652805351168
300,0.949632103100883
301,0.9485832399172451
302,0.9423019965773922
303,0.9306896046377177
304,0.9259183718426071
305,0.9397669108403642
306,0.942959603118327
307,0.9508431226834929
308,0.9562257943865617
309,0.9391420389508267
310,0.9596401925115324
311,0.9519065252315478
312,0.9266049980300389
313,0.935522552140344
314,0.9384050459153341
315,0.9388157464634406
316,0.955234752912537
317,0.9574660910711909
318,0.9372967511332949
319,0.935032938634923
320,0.9409159827589141
321,0.9323234711692416
322,0.9303975235098781
323,0.9240838618105633
324,0.942765003526207
325,0.9439431252983385
326,0.9484575316753883
327,0.9455397934043867
328,0.928977584377503
329,0.9360969326111802
330,0.9308972278130412
331,0.9341472190829796
332,0.9375018559579059
333,0.9566220385045414
334,0.9340027379161857
335,0.9435693153224308
336,0.9241338616549373
337,0.9401822978745059
338,0.9217313926785237
339,0.9316861425296026
340,0.9454339727587445
341,0.9374787951928393
342,0.9302417381906568
343,0.9489024465916953
344,0.944155360368204
345,0.9511055868799753
346,0.9322279410501874
347,0.9510362993304786
348,0.9374660535802559
349,0.9476684368743856
350,0.9494659824847791
351,0.9389438742978164
352,0.9391815153180013
353,0.9497797501241243
354,0.9522216674702376
355,0.9403895603683909
356,0.9382861127063972
357,0.9291630758889334
358,0.9354985706420736
359,0.9318119790305212
360,0.9311885691860976
361,0.9468735728101209
362,0.9334101901476454
363,0.942686318065299
364,0.9331237764289356
365,0.9393205042476661
366,0.9316894324571999
367,0.9371926824908822
368,0.9441741059830718
369,0.9236344592901465
370,0.9324647668437671
371,0.9560462627695004
372,0.9371549654943484
373,0.9439807596498351
374,0.9403129995662095
375,0.9410846909561293
376,0.9400214106257267
377,0.9539817212179603
378,0.9436107218020836
379,0.9456552062005736
380,0.9270241418471393
381,0.938844535978989
382,0.93146858717607
383,0.9400309295093585
384,0.9332317825294716
385,0.9529393431177883
386,0.9466264317064818
387,0.9518277427208218
388,0.9476541607195399
389,0.9276430429437472
390,0.9553948777932546
391,0.9420590111245755
392,0.9567423821343939
393,0.9397269620330705
394,0.9537392872389353
395,0.9266924453903872
396,0.9329479179066849
397,0.9519056206350878
398,0.9438205532981517
399,0.9348272346799515
400,0.9489030368652588
401,0.9312935457510942
402,0.9617423421719115
403,0.936424644444814
404,0.945706991303924
405,0.94899133015353
406,0.937726272838321
407,0.9352047370042857
408,0.9471488033244887
409,0.9560462627695004
410,0.9312715777611488
411,0.9489939993258487
412,0.9309543041727242
413,0.9249650869509578
414,0.9291762841168913
415,0.9326767961868021
416,0.9332848335240038
417,0.9518160226223613
418,0.9426891216187432
419,0.9478280525215672
420,0.9362187254182741
421,0.9357606885450559
422,0.9371766565941378
423,0.941376790049308
424,0.9414012448308364
425,0.9415809227533372
426,0.9525733749235696
427,0.9328982660411786
428,0.9350047875935872
429,0.9396246723050748
430,0.93422991448093
431,0.9412151267463725
432,0.9485703033114983
433,0.927396884507923
434,0.9301850882605519
435,0.9394340662487363
436,0.9422215242728149
437,0.940586967688656
438,0.9447767093184202
439,0.9411598565154665
440,0.942695248101509
441,0.9369526743150979
442,0.924489224950742
443,0.9338158677406202
444,0.9341472190829796
445,0.9389548248327723
446,0.9451782545496348
447,0.9333192489567735
448,0.9549596021326244
449,0.9427201524560571
450,0.9274046106454882
451,0.9489993501585005
452,0.9378604287329021
453,0.945949468511179
454,0.9515761024249659
455,0.9506082494662513
456,0.9484956689198515
457,0.949982447474345
458,0.941810843939909
459,0.9478303068964249
460,0.9382762851907611
461,0.9405326863706528
462,0.968847700485472
463,0.9372848263706902
464,0.9456749341889917
465,0.9425134392265461
466,0.9286121746524514
467,0.9299142075444746
468,0.9433648515742468
469,0.9457317887805817
470,0.9373680630586807
471,0.9431206236986049
472,0.9431866306320682
473,0.9284538285259959
474,0.9486044424730099
475,0.949319880243034
476,0.9423763835164596
477,0.935848586649534
478,0.9303295497794893
479,0.955198411079898
480,0.9459942654517619
481,0.9372469916721002
482,0.9371357224062923
483,0.9459819367206582
484,0.9302417381906568
485,0.946826864317593
486,0.9250173209158395
487,0.942996507949181
488,0.9420745233580726
489,0.9435326802362848
490,0.9250173209158395
491,0.9261935823618078
492,0.9424144694579157
493,0.9450463394417795
494,0.9440274517690307
495,0.934404073666547
496,0.9554464493861574
497,0.92752141392132
498,0.9291778915306579
499,0.9433016470592176
500,0.9362030123754527
501,0.931459588559473
502,0.9457256092589147
503,0.9384954695985717
504,0.9457207218217959
505,0.9289884761753692
506,0.9476057754098938
507,0.9441369833085227
508,0.949903801746203
509,0.9345258610283688
510,0.9358406196940281
511,0.940566143955027
512,0.9392683196442065
513,0.9527257171611373
