Id,Action
1,0.8227498046166697
2,0.9916743908265648
3,0.998491417913679
4,0.9953030453603023
5,0.9996255221864229
6,0.9989975498649604
7,0.9200054080002661
8,0.999788454780989
9,0.8993731825464512
10,0.9861991892364591
11,0.9899121071496556
12,0.9928815180714561
13,0.9989926998208887
14,0.6000126496971234
15,0.9563477411154468
16,0.9833326633506801
17,0.5323574690761749
18,0.909746257703496
19,0.9985319047249329
20,0.9974196073615503
21,0.9968532218948057
22,0.9976218708827406
23,0.9970050269045595
24,0.9939985684413776
25,0.9999310344827586
26,0.9494500576413991
27,0.9998684016440823
28,0.949839107295916
29,0.991698980286605
30,0.9613336197737675
31,0.9984986450538851
32,0.9947037775660285
33,0.9494019986046125
34,0.999614190535936
35,0.9971062862806874
36,0.9992857142857143
37,0.9972833319976965
38,0.9980000000000001
39,0.995873979808469
40,0.9422023693176501
41,0.7813097044901869
42,0.9999958864664746
43,0.9936179581289111
44,0.997566079581015
45,0.9990779520720587
46,0.997635408106685
47,0.9996087340279841
48,0.9969016527973517
49,0.9999484536082474
50,0.983329633640531
51,0.8858226763495365
52,0.9989296978151991
53,0.9554439238482928
54,0.9999733333333333
55,0.9948287195881693
56,0.9787352665649999
57,0.9874268191025857
58,0.9992288199342206
59,0.9989332732237096
60,0.9974352267147535
61,0.997073060938853
62,0.9765093293859262
63,0.9976787778293317
64,0.9992844459272735
65,0.9983360079851774
66,0.9921041460648872
67,0.9964007585335019
68,0.9996368990515108
69,0.9826089893911617
70,0.6359214626790752
71,0.9903266114135804
72,0.9974644694507302
73,1
74,0.998476569123918
75,0.9982615949273307
76,0.9953636363636363
77,0.99372576955861
78,0.9124015304684266
79,0.6654838228256302
80,0.9932197475420439
81,0.9995222701623372
82,0.9966924163097096
83,0.9966982993307202
84,0.9953998143721331
85,0.990876776861466
86,0.9760696024045988
87,0.9995501594309542
88,0.9964425656340882
89,0.998959600545205
90,0.8936540689129696
91,0.9884300667471762
92,0.8467069255334699
93,0.9960754782556175
94,0.9729849796951394
95,0.9964507158378857
96,0.9985799661260782
97,0.6408059869820487
98,0.9907790220849536
99,0.99420054203736
100,0.9986827699634325
101,0.979012182192361
102,0.9159440742221853
103,0.9957830437460486
104,0.9969454186006531
105,0.7628315450562407
106,0.9992827199432042
107,0.9996302428344529
108,0.9935928279586079
109,0.9991075113209047
110,0.9969501039704887
111,0.91801164644295
112,0.9981703358362798
113,0.9761039147297689
114,0.9992453156204363
115,0.9912347473077614
